"date","source","date_start","date_end","region","sub_region_1","cases","deaths_up_to_2022-03-31","deaths_after_2022-04-01","deaths","hosp_admissions","icu_admissions"
"2023-11-30",,"2020-01-01","2021-10-30","BC","Northern Health",15498,221,0,221,1206,503
"2023-11-30",,"2020-01-01","2021-10-30","BC","Out of Canada",293,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-10-30","BC","Vancouver Coastal Health",43531,545,0,545,2327,716
"2023-11-30",,"2020-01-01","2021-10-31","BC",,206421,2207,0,2207,11720,3375
"2023-11-30",,"2020-01-01","2021-10-31","BC","Fraser Health",105168,1060,0,1060,5740,1449
"2023-11-30",,"2020-01-01","2021-10-31","BC","Interior Health",30930,281,0,281,1807,520
"2023-11-30",,"2020-01-01","2021-10-31","BC","Island Health",10929,96,0,96,619,181
"2023-11-30",,"2020-01-01","2021-10-31","BC","Northern Health",15532,225,0,225,1210,504
"2023-11-30",,"2020-01-01","2021-10-31","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-10-31","BC","Vancouver Coastal Health",43567,545,0,545,2330,718
"2023-11-30",,"2020-01-01","2021-11-01","BC",,206802,2215,0,2215,11765,3386
"2023-11-30",,"2020-01-01","2021-11-01","BC","Fraser Health",105301,1063,0,1063,5758,1455
"2023-11-30",,"2020-01-01","2021-11-01","BC","Interior Health",31025,281,0,281,1815,521
"2023-11-30",,"2020-01-01","2021-11-01","BC","Island Health",10974,98,0,98,625,182
"2023-11-30",,"2020-01-01","2021-11-01","BC","Northern Health",15602,228,0,228,1219,506
"2023-11-30",,"2020-01-01","2021-11-01","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-01","BC","Vancouver Coastal Health",43605,545,0,545,2334,719
"2023-11-30",,"2020-01-01","2021-11-02","BC",,207245,2216,0,2216,11810,3392
"2023-11-30",,"2020-01-01","2021-11-02","BC","Fraser Health",105508,1063,0,1063,5778,1457
"2023-11-30",,"2020-01-01","2021-11-02","BC","Interior Health",31114,281,0,281,1818,523
"2023-11-30",,"2020-01-01","2021-11-02","BC","Island Health",11025,98,0,98,632,182
"2023-11-30",,"2020-01-01","2021-11-02","BC","Northern Health",15643,228,0,228,1231,508
"2023-11-30",,"2020-01-01","2021-11-02","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-02","BC","Vancouver Coastal Health",43660,546,0,546,2337,719
"2023-11-30",,"2020-01-01","2021-11-03","BC",,207842,2220,0,2220,11867,3405
"2023-11-30",,"2020-01-01","2021-11-03","BC","Fraser Health",105731,1063,0,1063,5800,1460
"2023-11-30",,"2020-01-01","2021-11-03","BC","Interior Health",31221,281,0,281,1837,524
"2023-11-30",,"2020-01-01","2021-11-03","BC","Island Health",11081,98,0,98,638,183
"2023-11-30",,"2020-01-01","2021-11-03","BC","Northern Health",15805,230,0,230,1236,515
"2023-11-30",,"2020-01-01","2021-11-03","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-03","BC","Vancouver Coastal Health",43709,548,0,548,2342,720
"2023-11-30",,"2020-01-01","2021-11-04","BC",,208385,2228,0,2228,11899,3411
"2023-11-30",,"2020-01-01","2021-11-04","BC","Fraser Health",105916,1066,0,1066,5815,1464
"2023-11-30",,"2020-01-01","2021-11-04","BC","Interior Health",31332,281,0,281,1839,525
"2023-11-30",,"2020-01-01","2021-11-04","BC","Island Health",11148,99,0,99,642,183
"2023-11-30",,"2020-01-01","2021-11-04","BC","Northern Health",15909,233,0,233,1243,516
"2023-11-30",,"2020-01-01","2021-11-04","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-04","BC","Vancouver Coastal Health",43785,549,0,549,2346,720
"2023-11-30",,"2020-01-01","2021-11-05","BC",,208985,2236,0,2236,11937,3426
"2023-11-30",,"2020-01-01","2021-11-05","BC","Fraser Health",106147,1067,0,1067,5831,1470
"2023-11-30",,"2020-01-01","2021-11-05","BC","Interior Health",31470,281,0,281,1847,526
"2023-11-30",,"2020-01-01","2021-11-05","BC","Island Health",11237,100,0,100,646,185
"2023-11-30",,"2020-01-01","2021-11-05","BC","Northern Health",15993,236,0,236,1248,519
"2023-11-30",,"2020-01-01","2021-11-05","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-05","BC","Vancouver Coastal Health",43843,552,0,552,2351,723
"2023-11-30",,"2020-01-01","2021-11-06","BC",,209480,2240,0,2240,11970,3432
"2023-11-30",,"2020-01-01","2021-11-06","BC","Fraser Health",106320,1069,0,1069,5844,1474
"2023-11-30",,"2020-01-01","2021-11-06","BC","Interior Health",31603,282,0,282,1856,528
"2023-11-30",,"2020-01-01","2021-11-06","BC","Island Health",11319,100,0,100,649,185
"2023-11-30",,"2020-01-01","2021-11-06","BC","Northern Health",16046,236,0,236,1254,519
"2023-11-30",,"2020-01-01","2021-11-06","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-06","BC","Vancouver Coastal Health",43897,553,0,553,2353,723
"2023-11-30",,"2020-01-01","2021-11-07","BC",,209921,2251,0,2251,11998,3442
"2023-11-30",,"2020-01-01","2021-11-07","BC","Fraser Health",106504,1072,0,1072,5858,1477
"2023-11-30",,"2020-01-01","2021-11-07","BC","Interior Health",31695,283,0,283,1859,529
"2023-11-30",,"2020-01-01","2021-11-07","BC","Island Health",11392,104,0,104,649,187
"2023-11-30",,"2020-01-01","2021-11-07","BC","Northern Health",16082,237,0,237,1261,522
"2023-11-30",,"2020-01-01","2021-11-07","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-07","BC","Vancouver Coastal Health",43953,555,0,555,2357,724
"2023-11-30",,"2020-01-01","2021-11-08","BC",,210304,2257,0,2257,12028,3450
"2023-11-30",,"2020-01-01","2021-11-08","BC","Fraser Health",106627,1075,0,1075,5866,1478
"2023-11-30",,"2020-01-01","2021-11-08","BC","Interior Health",31757,285,0,285,1867,530
"2023-11-30",,"2020-01-01","2021-11-08","BC","Island Health",11450,105,0,105,653,188
"2023-11-30",,"2020-01-01","2021-11-08","BC","Northern Health",16178,237,0,237,1268,525
"2023-11-30",,"2020-01-01","2021-11-08","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-08","BC","Vancouver Coastal Health",43997,555,0,555,2360,726
"2023-11-30",,"2020-01-01","2021-11-09","BC",,210870,2265,0,2265,12067,3459
"2023-11-30",,"2020-01-01","2021-11-09","BC","Fraser Health",106834,1075,0,1075,5879,1480
"2023-11-30",,"2020-01-01","2021-11-09","BC","Interior Health",31867,286,0,286,1876,532
"2023-11-30",,"2020-01-01","2021-11-09","BC","Island Health",11540,106,0,106,657,189
"2023-11-30",,"2020-01-01","2021-11-09","BC","Northern Health",16287,240,0,240,1275,529
"2023-11-30",,"2020-01-01","2021-11-09","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-09","BC","Vancouver Coastal Health",44047,558,0,558,2366,726
"2023-11-30",,"2020-01-01","2021-11-10","BC",,211381,2270,0,2270,12106,3467
"2023-11-30",,"2020-01-01","2021-11-10","BC","Fraser Health",106981,1078,0,1078,5894,1481
"2023-11-30",,"2020-01-01","2021-11-10","BC","Interior Health",31987,286,0,286,1883,535
"2023-11-30",,"2020-01-01","2021-11-10","BC","Island Health",11620,106,0,106,661,190
"2023-11-30",,"2020-01-01","2021-11-10","BC","Northern Health",16389,241,0,241,1283,532
"2023-11-30",,"2020-01-01","2021-11-10","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-10","BC","Vancouver Coastal Health",44109,559,0,559,2371,726
"2023-11-30",,"2020-01-01","2021-11-11","BC",,211873,2276,0,2276,12144,3480
"2023-11-30",,"2020-01-01","2021-11-11","BC","Fraser Health",107155,1080,0,1080,5905,1488
"2023-11-30",,"2020-01-01","2021-11-11","BC","Interior Health",32125,286,0,286,1892,538
"2023-11-30",,"2020-01-01","2021-11-11","BC","Island Health",11683,107,0,107,667,190
"2023-11-30",,"2020-01-01","2021-11-11","BC","Northern Health",16452,244,0,244,1292,533
"2023-11-30",,"2020-01-01","2021-11-11","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-11","BC","Vancouver Coastal Health",44163,559,0,559,2374,728
"2023-11-30",,"2020-01-01","2021-11-12","BC",,212343,2284,0,2284,12189,3490
"2023-11-30",,"2020-01-01","2021-11-12","BC","Fraser Health",107295,1080,0,1080,5915,1491
"2023-11-30",,"2020-01-01","2021-11-12","BC","Interior Health",32235,286,0,286,1906,541
"2023-11-30",,"2020-01-01","2021-11-12","BC","Island Health",11738,113,0,113,676,190
"2023-11-30",,"2020-01-01","2021-11-12","BC","Northern Health",16582,245,0,245,1300,537
"2023-11-30",,"2020-01-01","2021-11-12","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-12","BC","Vancouver Coastal Health",44198,560,0,560,2378,728
"2023-11-30",,"2020-01-01","2021-11-13","BC",,212754,2291,0,2291,12230,3499
"2023-11-30",,"2020-01-01","2021-11-13","BC","Fraser Health",107437,1083,0,1083,5928,1493
"2023-11-30",,"2020-01-01","2021-11-13","BC","Interior Health",32314,286,0,286,1917,542
"2023-11-30",,"2020-01-01","2021-11-13","BC","Island Health",11804,116,0,116,680,192
"2023-11-30",,"2020-01-01","2021-11-13","BC","Northern Health",16658,245,0,245,1306,541
"2023-11-30",,"2020-01-01","2021-11-13","BC","Out of Canada",295,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-13","BC","Vancouver Coastal Health",44246,561,0,561,2385,728
"2023-11-30",,"2020-01-01","2021-11-14","BC",,213149,2295,0,2295,12259,3505
"2023-11-30",,"2020-01-01","2021-11-14","BC","Fraser Health",107578,1085,0,1085,5939,1494
"2023-11-30",,"2020-01-01","2021-11-14","BC","Interior Health",32400,286,0,286,1923,543
"2023-11-30",,"2020-01-01","2021-11-14","BC","Island Health",11866,116,0,116,683,194
"2023-11-30",,"2020-01-01","2021-11-14","BC","Northern Health",16734,246,0,246,1311,542
"2023-11-30",,"2020-01-01","2021-11-14","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-14","BC","Vancouver Coastal Health",44275,562,0,562,2389,729
"2023-11-30",,"2020-01-01","2021-11-15","BC",,213441,2300,0,2300,12293,3515
"2023-11-30",,"2020-01-01","2021-11-15","BC","Fraser Health",107718,1089,0,1089,5954,1497
"2023-11-30",,"2020-01-01","2021-11-15","BC","Interior Health",32441,286,0,286,1932,546
"2023-11-30",,"2020-01-01","2021-11-15","BC","Island Health",11901,117,0,117,684,196
"2023-11-30",,"2020-01-01","2021-11-15","BC","Northern Health",16772,246,0,246,1318,544
"2023-11-30",,"2020-01-01","2021-11-15","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-15","BC","Vancouver Coastal Health",44313,562,0,562,2391,729
"2023-11-30",,"2020-01-01","2021-11-16","BC",,213777,2304,0,2304,12309,3524
"2023-11-30",,"2020-01-01","2021-11-16","BC","Fraser Health",107830,1091,0,1091,5959,1499
"2023-11-30",,"2020-01-01","2021-11-16","BC","Interior Health",32491,287,0,287,1935,548
"2023-11-30",,"2020-01-01","2021-11-16","BC","Island Health",11936,117,0,117,687,197
"2023-11-30",,"2020-01-01","2021-11-16","BC","Northern Health",16850,246,0,246,1321,548
"2023-11-30",,"2020-01-01","2021-11-16","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-16","BC","Vancouver Coastal Health",44374,563,0,563,2393,729
"2023-11-30",,"2020-01-01","2021-11-17","BC",,214245,2311,0,2311,12341,3535
"2023-11-30",,"2020-01-01","2021-11-17","BC","Fraser Health",108005,1092,0,1092,5966,1502
"2023-11-30",,"2020-01-01","2021-11-17","BC","Interior Health",32583,288,0,288,1945,549
"2023-11-30",,"2020-01-01","2021-11-17","BC","Island Health",12005,117,0,117,690,198
"2023-11-30",,"2020-01-01","2021-11-17","BC","Northern Health",16913,248,0,248,1324,553
"2023-11-30",,"2020-01-01","2021-11-17","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-17","BC","Vancouver Coastal Health",44443,566,0,566,2402,730
"2023-11-30",,"2020-01-01","2021-11-18","BC",,214735,2315,0,2315,12370,3547
"2023-11-30",,"2020-01-01","2021-11-18","BC","Fraser Health",108139,1092,0,1092,5979,1502
"2023-11-30",,"2020-01-01","2021-11-18","BC","Interior Health",32732,288,0,288,1949,553
"2023-11-30",,"2020-01-01","2021-11-18","BC","Island Health",12071,119,0,119,696,201
"2023-11-30",,"2020-01-01","2021-11-18","BC","Northern Health",16993,249,0,249,1327,557
"2023-11-30",,"2020-01-01","2021-11-18","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-18","BC","Vancouver Coastal Health",44504,567,0,567,2405,731
"2023-11-30",,"2020-01-01","2021-11-19","BC",,215133,2317,0,2317,12395,3559
"2023-11-30",,"2020-01-01","2021-11-19","BC","Fraser Health",108249,1092,0,1092,5986,1506
"2023-11-30",,"2020-01-01","2021-11-19","BC","Interior Health",32820,288,0,288,1956,557
"2023-11-30",,"2020-01-01","2021-11-19","BC","Island Health",12132,119,0,119,698,203
"2023-11-30",,"2020-01-01","2021-11-19","BC","Northern Health",17070,251,0,251,1331,557
"2023-11-30",,"2020-01-01","2021-11-19","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-19","BC","Vancouver Coastal Health",44566,567,0,567,2410,733
"2023-11-30",,"2020-01-01","2021-11-20","BC",,215486,2319,0,2319,12428,3568
"2023-11-30",,"2020-01-01","2021-11-20","BC","Fraser Health",108384,1092,0,1092,5999,1508
"2023-11-30",,"2020-01-01","2021-11-20","BC","Interior Health",32894,288,0,288,1960,559
"2023-11-30",,"2020-01-01","2021-11-20","BC","Island Health",12191,119,0,119,704,203
"2023-11-30",,"2020-01-01","2021-11-20","BC","Northern Health",17121,252,0,252,1335,560
"2023-11-30",,"2020-01-01","2021-11-20","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-20","BC","Vancouver Coastal Health",44600,568,0,568,2416,735
"2023-11-30",,"2020-01-01","2021-11-21","BC",,215825,2322,0,2322,12452,3577
"2023-11-30",,"2020-01-01","2021-11-21","BC","Fraser Health",108493,1092,0,1092,6008,1512
"2023-11-30",,"2020-01-01","2021-11-21","BC","Interior Health",32967,288,0,288,1963,560
"2023-11-30",,"2020-01-01","2021-11-21","BC","Island Health",12238,119,0,119,705,204
"2023-11-30",,"2020-01-01","2021-11-21","BC","Northern Health",17195,254,0,254,1346,561
"2023-11-30",,"2020-01-01","2021-11-21","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-21","BC","Vancouver Coastal Health",44636,569,0,569,2416,737
"2023-11-30",,"2020-01-01","2021-11-22","BC",,216112,2325,0,2325,12482,3588
"2023-11-30",,"2020-01-01","2021-11-22","BC","Fraser Health",108584,1093,0,1093,6023,1516
"2023-11-30",,"2020-01-01","2021-11-22","BC","Interior Health",33038,290,0,290,1970,561
"2023-11-30",,"2020-01-01","2021-11-22","BC","Island Health",12275,119,0,119,707,205
"2023-11-30",,"2020-01-01","2021-11-22","BC","Northern Health",17254,254,0,254,1352,564
"2023-11-30",,"2020-01-01","2021-11-22","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-22","BC","Vancouver Coastal Health",44665,569,0,569,2416,739
"2023-11-30",,"2020-01-01","2021-11-23","BC",,216451,2329,0,2329,12517,3595
"2023-11-30",,"2020-01-01","2021-11-23","BC","Fraser Health",108690,1095,0,1095,6030,1520
"2023-11-30",,"2020-01-01","2021-11-23","BC","Interior Health",33125,290,0,290,1983,562
"2023-11-30",,"2020-01-01","2021-11-23","BC","Island Health",12317,119,0,119,714,205
"2023-11-30",,"2020-01-01","2021-11-23","BC","Northern Health",17301,255,0,255,1358,566
"2023-11-30",,"2020-01-01","2021-11-23","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-23","BC","Vancouver Coastal Health",44722,570,0,570,2418,739
"2023-11-30",,"2020-01-01","2021-11-24","BC",,216873,2330,0,2330,12548,3606
"2023-11-30",,"2020-01-01","2021-11-24","BC","Fraser Health",108833,1096,0,1096,6043,1523
"2023-11-30",,"2020-01-01","2021-11-24","BC","Interior Health",33217,290,0,290,1988,564
"2023-11-30",,"2020-01-01","2021-11-24","BC","Island Health",12384,119,0,119,721,207
"2023-11-30",,"2020-01-01","2021-11-24","BC","Northern Health",17362,255,0,255,1363,570
"2023-11-30",,"2020-01-01","2021-11-24","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-24","BC","Vancouver Coastal Health",44781,570,0,570,2419,739
"2023-11-30",,"2020-01-01","2021-11-25","BC",,217210,2337,0,2337,12579,3616
"2023-11-30",,"2020-01-01","2021-11-25","BC","Fraser Health",108933,1100,0,1100,6054,1526
"2023-11-30",,"2020-01-01","2021-11-25","BC","Interior Health",33292,290,0,290,1993,567
"2023-11-30",,"2020-01-01","2021-11-25","BC","Island Health",12451,119,0,119,727,208
"2023-11-30",,"2020-01-01","2021-11-25","BC","Northern Health",17397,258,0,258,1369,573
"2023-11-30",,"2020-01-01","2021-11-25","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-25","BC","Vancouver Coastal Health",44841,570,0,570,2422,739
"2023-11-30",,"2020-01-01","2021-11-26","BC",,217609,2343,0,2343,12611,3626
"2023-11-30",,"2020-01-01","2021-11-26","BC","Fraser Health",109071,1100,0,1100,6063,1533
"2023-11-30",,"2020-01-01","2021-11-26","BC","Interior Health",33366,293,0,293,2000,568
"2023-11-30",,"2020-01-01","2021-11-26","BC","Island Health",12528,120,0,120,732,209
"2023-11-30",,"2020-01-01","2021-11-26","BC","Northern Health",17447,259,0,259,1373,574
"2023-11-30",,"2020-01-01","2021-11-26","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-26","BC","Vancouver Coastal Health",44901,571,0,571,2429,739
"2023-11-30",,"2020-01-01","2021-11-27","BC",,217927,2347,0,2347,12637,3632
"2023-11-30",,"2020-01-01","2021-11-27","BC","Fraser Health",109163,1102,0,1102,6070,1534
"2023-11-30",,"2020-01-01","2021-11-27","BC","Interior Health",33437,293,0,293,2005,570
"2023-11-30",,"2020-01-01","2021-11-27","BC","Island Health",12601,122,0,122,737,210
"2023-11-30",,"2020-01-01","2021-11-27","BC","Northern Health",17493,259,0,259,1380,575
"2023-11-30",,"2020-01-01","2021-11-27","BC","Out of Canada",296,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-27","BC","Vancouver Coastal Health",44937,571,0,571,2431,740
"2023-11-30",,"2020-01-01","2021-11-28","BC",,218215,2347,0,2347,12659,3644
"2023-11-30",,"2020-01-01","2021-11-28","BC","Fraser Health",109246,1102,0,1102,6079,1536
"2023-11-30",,"2020-01-01","2021-11-28","BC","Interior Health",33497,293,0,293,2011,574
"2023-11-30",,"2020-01-01","2021-11-28","BC","Island Health",12688,122,0,122,739,213
"2023-11-30",,"2020-01-01","2021-11-28","BC","Northern Health",17530,259,0,259,1382,578
"2023-11-30",,"2020-01-01","2021-11-28","BC","Out of Canada",297,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-28","BC","Vancouver Coastal Health",44957,571,0,571,2434,740
"2023-11-30",,"2020-01-01","2021-11-29","BC",,218543,2350,0,2350,12681,3654
"2023-11-30",,"2020-01-01","2021-11-29","BC","Fraser Health",109346,1105,0,1105,6085,1540
"2023-11-30",,"2020-01-01","2021-11-29","BC","Interior Health",33568,293,0,293,2015,575
"2023-11-30",,"2020-01-01","2021-11-29","BC","Island Health",12742,122,0,122,742,215
"2023-11-30",,"2020-01-01","2021-11-29","BC","Northern Health",17586,259,0,259,1386,580
"2023-11-30",,"2020-01-01","2021-11-29","BC","Out of Canada",297,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-29","BC","Vancouver Coastal Health",45004,571,0,571,2439,741
"2023-11-30",,"2020-01-01","2021-11-30","BC",,218932,2358,0,2358,12711,3659
"2023-11-30",,"2020-01-01","2021-11-30","BC","Fraser Health",109445,1107,0,1107,6090,1543
"2023-11-30",,"2020-01-01","2021-11-30","BC","Interior Health",33644,293,0,293,2022,575
"2023-11-30",,"2020-01-01","2021-11-30","BC","Island Health",12823,125,0,125,748,215
"2023-11-30",,"2020-01-01","2021-11-30","BC","Northern Health",17651,260,0,260,1392,582
"2023-11-30",,"2020-01-01","2021-11-30","BC","Out of Canada",298,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-11-30","BC","Vancouver Coastal Health",45071,573,0,573,2445,741
"2023-11-30",,"2020-01-01","2021-12-01","BC",,219300,2360,0,2360,12746,3666
"2023-11-30",,"2020-01-01","2021-12-01","BC","Fraser Health",109533,1109,0,1109,6098,1546
"2023-11-30",,"2020-01-01","2021-12-01","BC","Interior Health",33743,293,0,293,2033,576
"2023-11-30",,"2020-01-01","2021-12-01","BC","Island Health",12907,125,0,125,751,216
"2023-11-30",,"2020-01-01","2021-12-01","BC","Northern Health",17697,260,0,260,1398,584
"2023-11-30",,"2020-01-01","2021-12-01","BC","Out of Canada",298,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-01","BC","Vancouver Coastal Health",45122,573,0,573,2452,741
"2023-11-30",,"2020-01-01","2021-12-02","BC",,219705,2366,0,2366,12767,3674
"2023-11-30",,"2020-01-01","2021-12-02","BC","Fraser Health",109638,1111,0,1111,6103,1548
"2023-11-30",,"2020-01-01","2021-12-02","BC","Interior Health",33827,293,0,293,2040,579
"2023-11-30",,"2020-01-01","2021-12-02","BC","Island Health",13006,125,0,125,751,216
"2023-11-30",,"2020-01-01","2021-12-02","BC","Northern Health",17763,264,0,264,1401,586
"2023-11-30",,"2020-01-01","2021-12-02","BC","Out of Canada",299,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-02","BC","Vancouver Coastal Health",45172,573,0,573,2458,742
"2023-11-30",,"2020-01-01","2021-12-03","BC",,220066,2368,0,2368,12788,3680
"2023-11-30",,"2020-01-01","2021-12-03","BC","Fraser Health",109752,1111,0,1111,6111,1549
"2023-11-30",,"2020-01-01","2021-12-03","BC","Interior Health",33909,294,0,294,2042,580
"2023-11-30",,"2020-01-01","2021-12-03","BC","Island Health",13087,125,0,125,755,217
"2023-11-30",,"2020-01-01","2021-12-03","BC","Northern Health",17798,265,0,265,1406,586
"2023-11-30",,"2020-01-01","2021-12-03","BC","Out of Canada",299,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-03","BC","Vancouver Coastal Health",45221,573,0,573,2460,745
"2023-11-30",,"2020-01-01","2021-12-04","BC",,220390,2372,0,2372,12801,3685
"2023-11-30",,"2020-01-01","2021-12-04","BC","Fraser Health",109875,1112,0,1112,6115,1553
"2023-11-30",,"2020-01-01","2021-12-04","BC","Interior Health",33986,295,0,295,2045,580
"2023-11-30",,"2020-01-01","2021-12-04","BC","Island Health",13135,126,0,126,756,217
"2023-11-30",,"2020-01-01","2021-12-04","BC","Northern Health",17836,266,0,266,1407,587
"2023-11-30",,"2020-01-01","2021-12-04","BC","Out of Canada",299,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-04","BC","Vancouver Coastal Health",45259,573,0,573,2464,745
"2023-11-30",,"2020-01-01","2021-12-05","BC",,220692,2374,0,2374,12820,3689
"2023-11-30",,"2020-01-01","2021-12-05","BC","Fraser Health",109958,1112,0,1112,6125,1554
"2023-11-30",,"2020-01-01","2021-12-05","BC","Interior Health",34055,295,0,295,2046,580
"2023-11-30",,"2020-01-01","2021-12-05","BC","Island Health",13206,128,0,128,758,218
"2023-11-30",,"2020-01-01","2021-12-05","BC","Northern Health",17868,266,0,266,1409,588
"2023-11-30",,"2020-01-01","2021-12-05","BC","Out of Canada",299,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-05","BC","Vancouver Coastal Health",45306,573,0,573,2468,746
"2023-11-30",,"2020-01-01","2021-12-06","BC",,220973,2381,0,2381,12843,3695
"2023-11-30",,"2020-01-01","2021-12-06","BC","Fraser Health",110035,1116,0,1116,6131,1556
"2023-11-30",,"2020-01-01","2021-12-06","BC","Interior Health",34123,295,0,295,2048,583
"2023-11-30",,"2020-01-01","2021-12-06","BC","Island Health",13278,130,0,130,761,219
"2023-11-30",,"2020-01-01","2021-12-06","BC","Northern Health",17885,267,0,267,1413,588
"2023-11-30",,"2020-01-01","2021-12-06","BC","Out of Canada",300,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-06","BC","Vancouver Coastal Health",45352,573,0,573,2476,746
"2023-11-30",,"2020-01-01","2021-12-07","BC",,221348,2385,0,2385,12870,3700
"2023-11-30",,"2020-01-01","2021-12-07","BC","Fraser Health",110141,1118,0,1118,6141,1556
"2023-11-30",,"2020-01-01","2021-12-07","BC","Interior Health",34214,295,0,295,2053,586
"2023-11-30",,"2020-01-01","2021-12-07","BC","Island Health",13345,131,0,131,767,219
"2023-11-30",,"2020-01-01","2021-12-07","BC","Northern Health",17934,268,0,268,1418,589
"2023-11-30",,"2020-01-01","2021-12-07","BC","Out of Canada",300,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-07","BC","Vancouver Coastal Health",45414,573,0,573,2477,747
"2023-11-30",,"2020-01-01","2021-12-08","BC",,221689,2386,0,2386,12895,3706
"2023-11-30",,"2020-01-01","2021-12-08","BC","Fraser Health",110219,1118,0,1118,6149,1558
"2023-11-30",,"2020-01-01","2021-12-08","BC","Interior Health",34288,295,0,295,2059,587
"2023-11-30",,"2020-01-01","2021-12-08","BC","Island Health",13450,131,0,131,771,221
"2023-11-30",,"2020-01-01","2021-12-08","BC","Northern Health",17960,269,0,269,1420,590
"2023-11-30",,"2020-01-01","2021-12-08","BC","Out of Canada",300,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-08","BC","Vancouver Coastal Health",45472,573,0,573,2482,747
"2023-11-30",,"2020-01-01","2021-12-09","BC",,222147,2388,0,2388,12910,3713
"2023-11-30",,"2020-01-01","2021-12-09","BC","Fraser Health",110330,1118,0,1118,6157,1560
"2023-11-30",,"2020-01-01","2021-12-09","BC","Interior Health",34388,295,0,295,2059,590
"2023-11-30",,"2020-01-01","2021-12-09","BC","Island Health",13577,132,0,132,773,221
"2023-11-30",,"2020-01-01","2021-12-09","BC","Northern Health",17985,270,0,270,1422,591
"2023-11-30",,"2020-01-01","2021-12-09","BC","Out of Canada",301,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-09","BC","Vancouver Coastal Health",45566,573,0,573,2485,748
"2023-11-30",,"2020-01-01","2021-12-10","BC",,222608,2392,0,2392,12936,3720
"2023-11-30",,"2020-01-01","2021-12-10","BC","Fraser Health",110458,1121,0,1121,6166,1561
"2023-11-30",,"2020-01-01","2021-12-10","BC","Interior Health",34481,295,0,295,2069,593
"2023-11-30",,"2020-01-01","2021-12-10","BC","Island Health",13721,133,0,133,777,222
"2023-11-30",,"2020-01-01","2021-12-10","BC","Northern Health",18016,270,0,270,1423,592
"2023-11-30",,"2020-01-01","2021-12-10","BC","Out of Canada",301,0,0,0,14,3
"2023-11-30",,"2020-01-01","2021-12-10","BC","Vancouver Coastal Health",45631,573,0,573,2487,749
"2023-11-30",,"2020-01-01","2021-12-11","BC",,222991,2394,0,2394,12958,3728
