"name","region","sub_region_1","date","value_daily"
"cases","NS","Eastern","2022-01-08",-1
"cases","NS","Central","2022-01-08",-1
"cases","NS","Western","2022-01-09",-1
"cases","NS","Northern","2022-01-09",-1
"cases","NS","Eastern","2022-01-09",-1
"cases","NS","Central","2022-01-09",-1
"cases","NS","Western","2022-01-10",110
"cases","NS","Northern","2022-01-10",70
"cases","NS","Eastern","2022-01-10",110
"cases","NS","Central","2022-01-10",526
"cases","NS","Western","2022-01-11",112
"cases","NS","Northern","2022-01-11",69
"cases","NS","Eastern","2022-01-11",103
"cases","NS","Central","2022-01-11",332
"cases","NS","Western","2022-01-12",122
"cases","NS","Northern","2022-01-12",106
"cases","NS","Eastern","2022-01-12",109
"cases","NS","Central","2022-01-12",500
"cases","NS","Western","2022-01-13",99
"cases","NS","Northern","2022-01-13",42
"cases","NS","Eastern","2022-01-13",130
"cases","NS","Central","2022-01-13",271
"cases","NS","Western","2022-01-14",82
"cases","NS","Northern","2022-01-14",77
"cases","NS","Eastern","2022-01-14",198
"cases","NS","Central","2022-01-14",534
"cases","NS","Western","2022-01-15",-1
"cases","NS","Northern","2022-01-15",-1
"cases","NS","Eastern","2022-01-15",-1
"cases","NS","Central","2022-01-15",-1
"cases","NS","Western","2022-01-16",-1
"cases","NS","Northern","2022-01-16",-1
"cases","NS","Eastern","2022-01-16",-1
"cases","NS","Central","2022-01-16",-1
"cases","NS","Western","2022-01-17",148
"cases","NS","Northern","2022-01-17",31
"cases","NS","Eastern","2022-01-17",89
"cases","NS","Central","2022-01-17",227
"cases","NS","Western","2022-01-18",74
"cases","NS","Northern","2022-01-18",40
"cases","NS","Eastern","2022-01-18",68
"cases","NS","Central","2022-01-18",233
