"date_start","date_end","region","sub_region_1","cases_weekly","cases_weekly_per_100k","population"
"2023-07-09","2023-07-15","ON","Algoma Public Health",10,8.48082908585143,117913
"2023-07-16","2023-07-22","ON","Algoma Public Health",3,2.54424872575543,117913
"2023-07-23","2023-07-29","ON","Algoma Public Health",14,11.873160720192,117913
"2023-07-30","2023-08-05","ON","Algoma Public Health",7,5.936580360096,117913
"2023-08-06","2023-08-12","ON","Algoma Public Health",15,12.7212436287771,117913
"2023-08-13","2023-08-19","ON","Algoma Public Health",20,16.9616581717029,117913
"2023-08-20","2023-08-26","ON","Algoma Public Health",7,5.936580360096,117913
"2023-08-27","2023-09-02","ON","Algoma Public Health",8,6.78466326868115,117913
"2023-09-03","2023-09-09","ON","Algoma Public Health",13,11.0250778116069,117913
"2023-09-10","2023-09-16","ON","Algoma Public Health",13,11.0250778116069,117913
"2023-09-17","2023-09-23","ON","Algoma Public Health",42,35.619482160576,117913
"2023-09-24","2023-09-30","ON","Algoma Public Health",66,55.9734719666195,117913
"2023-10-01","2023-10-07","ON","Algoma Public Health",31,26.2905701661394,117913
"2023-10-08","2023-10-14","ON","Algoma Public Health",18,15.2654923545326,117913
"2023-10-15","2023-10-21","ON","Algoma Public Health",42,35.619482160576,117913
"2023-10-22","2023-10-28","ON","Algoma Public Health",53,44.9483941550126,117913
"2023-10-29","2023-11-04","ON","Algoma Public Health",77,65.302383961056,117913
"2023-11-05","2023-11-11","ON","Algoma Public Health",87,73.7832130469075,117913
"2023-11-12","2023-11-18","ON","Algoma Public Health",72,61.0619694181303,117913
"2023-11-19","2023-11-25","ON","Algoma Public Health",126,106.858446481728,117913
"2020-01-05","2020-01-11","ON","Brant County Health Unit",0,0,153604
"2020-01-12","2020-01-18","ON","Brant County Health Unit",0,0,153604
"2020-01-19","2020-01-25","ON","Brant County Health Unit",0,0,153604
"2020-01-26","2020-02-01","ON","Brant County Health Unit",0,0,153604
"2020-02-02","2020-02-08","ON","Brant County Health Unit",0,0,153604
"2020-02-09","2020-02-15","ON","Brant County Health Unit",0,0,153604
"2020-02-16","2020-02-22","ON","Brant County Health Unit",0,0,153604
"2020-02-23","2020-02-29","ON","Brant County Health Unit",0,0,153604
"2020-03-01","2020-03-07","ON","Brant County Health Unit",0,0,153604
"2020-03-08","2020-03-14","ON","Brant County Health Unit",1,0.651024712898102,153604
"2020-03-15","2020-03-21","ON","Brant County Health Unit",1,0.651024712898102,153604
"2020-03-22","2020-03-28","ON","Brant County Health Unit",8,5.20819770318481,153604
"2020-03-29","2020-04-04","ON","Brant County Health Unit",40,26.0409885159241,153604
"2020-04-05","2020-04-11","ON","Brant County Health Unit",17,11.0674201192677,153604
"2020-04-12","2020-04-18","ON","Brant County Health Unit",9,5.85922241608291,153604
"2020-04-19","2020-04-25","ON","Brant County Health Unit",16,10.4163954063696,153604
"2020-04-26","2020-05-02","ON","Brant County Health Unit",10,6.51024712898102,153604
"2020-05-03","2020-05-09","ON","Brant County Health Unit",4,2.60409885159241,153604
"2020-05-10","2020-05-16","ON","Brant County Health Unit",1,0.651024712898102,153604
"2020-05-17","2020-05-23","ON","Brant County Health Unit",6,3.90614827738861,153604
"2020-05-24","2020-05-30","ON","Brant County Health Unit",3,1.9530741386943,153604
"2020-05-31","2020-06-06","ON","Brant County Health Unit",4,2.60409885159241,153604
"2020-06-07","2020-06-13","ON","Brant County Health Unit",5,3.25512356449051,153604
"2020-06-14","2020-06-20","ON","Brant County Health Unit",4,2.60409885159241,153604
"2020-06-21","2020-06-27","ON","Brant County Health Unit",0,0,153604
"2020-06-28","2020-07-04","ON","Brant County Health Unit",2,1.3020494257962,153604
"2020-07-05","2020-07-11","ON","Brant County Health Unit",8,5.20819770318481,153604
"2020-07-12","2020-07-18","ON","Brant County Health Unit",6,3.90614827738861,153604
"2020-07-19","2020-07-25","ON","Brant County Health Unit",3,1.9530741386943,153604
"2020-07-26","2020-08-01","ON","Brant County Health Unit",9,5.85922241608291,153604
"2020-08-02","2020-08-08","ON","Brant County Health Unit",2,1.3020494257962,153604
"2020-08-09","2020-08-15","ON","Brant County Health Unit",2,1.3020494257962,153604
"2020-08-16","2020-08-22","ON","Brant County Health Unit",9,5.85922241608291,153604
"2020-08-23","2020-08-29","ON","Brant County Health Unit",0,0,153604
"2020-08-30","2020-09-05","ON","Brant County Health Unit",5,3.25512356449051,153604
"2020-09-06","2020-09-12","ON","Brant County Health Unit",2,1.3020494257962,153604
"2020-09-13","2020-09-19","ON","Brant County Health Unit",8,5.20819770318481,153604
"2020-09-20","2020-09-26","ON","Brant County Health Unit",11,7.16127184187912,153604
"2020-09-27","2020-10-03","ON","Brant County Health Unit",11,7.16127184187912,153604
"2020-10-04","2020-10-10","ON","Brant County Health Unit",19,12.3694695450639,153604
"2020-10-11","2020-10-17","ON","Brant County Health Unit",38,24.7389390901279,153604
"2020-10-18","2020-10-24","ON","Brant County Health Unit",38,24.7389390901279,153604
"2020-10-25","2020-10-31","ON","Brant County Health Unit",55,35.8063592093956,153604
"2020-11-01","2020-11-07","ON","Brant County Health Unit",60,39.0614827738861,153604
"2020-11-08","2020-11-14","ON","Brant County Health Unit",46,29.9471367933127,153604
"2020-11-15","2020-11-21","ON","Brant County Health Unit",60,39.0614827738861,153604
"2020-11-22","2020-11-28","ON","Brant County Health Unit",65,42.3166063383766,153604
"2020-11-29","2020-12-05","ON","Brant County Health Unit",54,35.1553344964975,153604
"2020-12-06","2020-12-12","ON","Brant County Health Unit",83,54.0350511705424,153604
"2020-12-13","2020-12-19","ON","Brant County Health Unit",111,72.2637431316893,153604
"2020-12-20","2020-12-26","ON","Brant County Health Unit",81,52.7330017447462,153604
"2020-12-27","2021-01-02","ON","Brant County Health Unit",142,92.4455092315304,153604
"2021-01-03","2021-01-09","ON","Brant County Health Unit",182,115.957541700116,156954
"2021-01-10","2021-01-16","ON","Brant County Health Unit",121,77.0926513500771,156954
"2021-01-17","2021-01-23","ON","Brant County Health Unit",64,40.7762784000408,156954
"2021-01-24","2021-01-30","ON","Brant County Health Unit",57,36.3163729500363,156954
"2021-01-31","2021-02-06","ON","Brant County Health Unit",68,43.3247958000433,156954
"2021-02-07","2021-02-13","ON","Brant County Health Unit",52,33.1307262000331,156954
"2021-02-14","2021-02-20","ON","Brant County Health Unit",60,38.2277610000382,156954
"2021-02-21","2021-02-27","ON","Brant County Health Unit",146,93.020885100093,156954
"2021-02-28","2021-03-06","ON","Brant County Health Unit",85,54.1559947500541,156954
"2021-03-07","2021-03-13","ON","Brant County Health Unit",99,63.0758056500631,156954
"2021-03-14","2021-03-20","ON","Brant County Health Unit",86,54.7931241000548,156954
"2021-03-21","2021-03-27","ON","Brant County Health Unit",71,45.2361838500452,156954
"2021-03-28","2021-04-03","ON","Brant County Health Unit",113,71.995616550072,156954
"2021-04-04","2021-04-10","ON","Brant County Health Unit",218,138.894198300139,156954
"2021-04-11","2021-04-17","ON","Brant County Health Unit",266,169.476407100169,156954
"2021-04-18","2021-04-24","ON","Brant County Health Unit",284,180.944735400181,156954
"2021-04-25","2021-05-01","ON","Brant County Health Unit",173,110.22337755011,156954
"2021-05-02","2021-05-08","ON","Brant County Health Unit",162,103.214954700103,156954
"2021-05-09","2021-05-15","ON","Brant County Health Unit",143,91.1094970500911,156954
"2021-05-16","2021-05-22","ON","Brant County Health Unit",106,67.5357111000675,156954
"2021-05-23","2021-05-29","ON","Brant County Health Unit",88,56.0673828000561,156954
"2021-05-30","2021-06-05","ON","Brant County Health Unit",73,46.5104425500465,156954
"2021-06-06","2021-06-12","ON","Brant County Health Unit",44,28.033691400028,156954
"2021-06-13","2021-06-19","ON","Brant County Health Unit",22,14.016845700014,156954
"2021-06-20","2021-06-26","ON","Brant County Health Unit",14,8.91981090000892,156954
"2021-06-27","2021-07-03","ON","Brant County Health Unit",6,3.82277610000382,156954
"2021-07-04","2021-07-10","ON","Brant County Health Unit",12,7.64555220000764,156954
"2021-07-11","2021-07-17","ON","Brant County Health Unit",4,2.54851740000255,156954
"2021-07-18","2021-07-24","ON","Brant County Health Unit",9,5.73416415000573,156954
"2021-07-25","2021-07-31","ON","Brant County Health Unit",10,6.37129350000637,156954
"2021-08-01","2021-08-07","ON","Brant County Health Unit",23,14.6539750500147,156954
"2021-08-08","2021-08-14","ON","Brant County Health Unit",48,30.5822088000306,156954
"2021-08-15","2021-08-21","ON","Brant County Health Unit",61,38.8648903500389,156954
"2021-08-22","2021-08-28","ON","Brant County Health Unit",49,31.2193381500312,156954
"2021-08-29","2021-09-04","ON","Brant County Health Unit",99,63.0758056500631,156954
"2021-09-05","2021-09-11","ON","Brant County Health Unit",84,53.5188654000535,156954
"2021-09-12","2021-09-18","ON","Brant County Health Unit",89,56.7045121500567,156954
"2021-09-19","2021-09-25","ON","Brant County Health Unit",79,50.3332186500503,156954
"2021-09-26","2021-10-02","ON","Brant County Health Unit",38,24.2109153000242,156954
"2021-10-03","2021-10-09","ON","Brant County Health Unit",44,28.033691400028,156954
"2021-10-10","2021-10-16","ON","Brant County Health Unit",39,24.8480446500248,156954
"2021-10-17","2021-10-23","ON","Brant County Health Unit",41,26.1223033500261,156954
"2021-10-24","2021-10-30","ON","Brant County Health Unit",33,21.025268550021,156954
"2021-10-31","2021-11-06","ON","Brant County Health Unit",39,24.8480446500248,156954
"2021-11-07","2021-11-13","ON","Brant County Health Unit",68,43.3247958000433,156954
"2021-11-14","2021-11-20","ON","Brant County Health Unit",77,49.0589599500491,156954
"2021-11-21","2021-11-27","ON","Brant County Health Unit",134,85.3753329000854,156954
"2021-11-28","2021-12-04","ON","Brant County Health Unit",110,70.0842285000701,156954
"2021-12-05","2021-12-11","ON","Brant County Health Unit",152,96.8436612000968,156954
"2021-12-12","2021-12-18","ON","Brant County Health Unit",164,104.489213400104,156954
"2021-12-19","2021-12-25","ON","Brant County Health Unit",388,247.206187800247,156954
"2021-12-26","2022-01-01","ON","Brant County Health Unit",1031,656.880359850657,156954
"2022-01-02","2022-01-08","ON","Brant County Health Unit",846,526.489386198012,160687
"2022-01-09","2022-01-15","ON","Brant County Health Unit",728,453.054696397344,160687
"2022-01-16","2022-01-22","ON","Brant County Health Unit",572,355.971547169342,160687
"2022-01-23","2022-01-29","ON","Brant County Health Unit",347,215.947774244338,160687
"2022-01-30","2022-02-05","ON","Brant County Health Unit",230,143.135412323337,160687
"2022-02-06","2022-02-12","ON","Brant County Health Unit",148,92.1045261906688,160687
"2022-02-13","2022-02-19","ON","Brant County Health Unit",114,70.9453782820017,160687
"2022-02-20","2022-02-26","ON","Brant County Health Unit",116,72.190034041335,160687
"2022-02-27","2022-03-05","ON","Brant County Health Unit",82,51.0308861326679,160687
"2022-03-06","2022-03-12","ON","Brant County Health Unit",122,75.9240013193351,160687
"2022-03-13","2022-03-19","ON","Brant County Health Unit",109,67.8337388836682,160687
"2022-03-20","2022-03-26","ON","Brant County Health Unit",149,92.7268540703355,160687
"2022-03-27","2022-04-02","ON","Brant County Health Unit",187,116.375313497669,160687
"2022-04-03","2022-04-09","ON","Brant County Health Unit",269,167.406199630337,160687
"2022-04-10","2022-04-16","ON","Brant County Health Unit",272,169.273183269337,160687
"2022-04-17","2022-04-23","ON","Brant County Health Unit",206,128.199543211336,160687
"2022-04-24","2022-04-30","ON","Brant County Health Unit",150,93.3491819500022,160687
"2022-05-01","2022-05-07","ON","Brant County Health Unit",143,88.9928867923354,160687
"2022-05-08","2022-05-14","ON","Brant County Health Unit",104,64.7220994853349,160687
"2022-05-15","2022-05-21","ON","Brant County Health Unit",67,41.6959679376676,160687
"2022-05-22","2022-05-28","ON","Brant County Health Unit",46,28.6270824646673,160687
"2022-05-29","2022-06-04","ON","Brant County Health Unit",29,18.0475085103338,160687
"2022-06-05","2022-06-11","ON","Brant County Health Unit",26,16.1805248713337,160687
"2022-06-12","2022-06-18","ON","Brant County Health Unit",27,16.8028527510004,160687
"2022-06-19","2022-06-25","ON","Brant County Health Unit",41,25.5154430663339,160687
"2022-06-26","2022-07-02","ON","Brant County Health Unit",63,39.2066564190009,160687
"2022-07-03","2022-07-09","ON","Brant County Health Unit",124,77.1686570786685,160687
"2022-07-10","2022-07-16","ON","Brant County Health Unit",100,62.2327879666681,160687
"2022-07-17","2022-07-23","ON","Brant County Health Unit",121,75.3016734396684,160687
"2022-07-24","2022-07-30","ON","Brant County Health Unit",78,48.5415746140011,160687
"2022-07-31","2022-08-06","ON","Brant County Health Unit",131,81.5249522363352,160687
"2022-08-07","2022-08-13","ON","Brant County Health Unit",116,72.190034041335,160687
"2022-08-14","2022-08-20","ON","Brant County Health Unit",84,52.2755418920012,160687
"2022-08-21","2022-08-27","ON","Brant County Health Unit",75,46.6745909750011,160687
"2022-08-28","2022-09-03","ON","Brant County Health Unit",57,35.4726891410008,160687
"2022-09-04","2022-09-10","ON","Brant County Health Unit",61,37.9620006596676,160687
"2022-09-11","2022-09-17","ON","Brant County Health Unit",81,50.4085582530012,160687
"2022-09-18","2022-09-24","ON","Brant County Health Unit",94,58.498820688668,160687
"2022-09-25","2022-10-01","ON","Brant County Health Unit",83,51.6532140123345,160687
"2022-10-02","2022-10-08","ON","Brant County Health Unit",66,41.073640058001,160687
"2022-10-09","2022-10-15","ON","Brant County Health Unit",85,52.8978697716679,160687
"2022-10-16","2022-10-22","ON","Brant County Health Unit",129,80.2802964770019,160687
"2022-10-23","2022-10-29","ON","Brant County Health Unit",129,80.2802964770019,160687
"2022-10-30","2022-11-05","ON","Brant County Health Unit",103,64.0997716056682,160687
"2022-11-06","2022-11-12","ON","Brant County Health Unit",78,48.5415746140011,160687
"2022-11-13","2022-11-19","ON","Brant County Health Unit",75,46.6745909750011,160687
"2022-11-20","2022-11-26","ON","Brant County Health Unit",46,28.6270824646673,160687
"2022-11-27","2022-12-03","ON","Brant County Health Unit",43,26.7600988256673,160687
"2022-12-04","2022-12-10","ON","Brant County Health Unit",50,31.1163939833341,160687
"2022-12-11","2022-12-17","ON","Brant County Health Unit",39,24.2707873070006,160687
"2022-12-18","2022-12-24","ON","Brant County Health Unit",93,57.8764928090014,160687
"2022-12-25","2022-12-31","ON","Brant County Health Unit",102,63.4774437260015,160687
"2023-01-01","2023-01-07","ON","Brant County Health Unit",91,56.6198567704282,160721
"2023-01-08","2023-01-14","ON","Brant County Health Unit",56,34.842988781802,160721
"2023-01-15","2023-01-21","ON","Brant County Health Unit",47,29.2432227275838,160721
"2023-01-22","2023-01-28","ON","Brant County Health Unit",49,30.4876151840768,160721
"2023-01-29","2023-02-04","ON","Brant County Health Unit",46,28.6210264993374,160721
"2023-02-05","2023-02-11","ON","Brant County Health Unit",50,31.1098114123232,160721
"2023-02-12","2023-02-18","ON","Brant County Health Unit",59,36.7095774665414,160721
"2023-02-19","2023-02-25","ON","Brant County Health Unit",45,27.9988302710909,160721
"2023-02-26","2023-03-04","ON","Brant County Health Unit",31,19.2880830756404,160721
"2023-03-05","2023-03-11","ON","Brant County Health Unit",33,20.5324755321333,160721
"2023-03-12","2023-03-18","ON","Brant County Health Unit",49,30.4876151840768,160721
"2023-03-19","2023-03-25","ON","Brant County Health Unit",38,23.6434566733656,160721
"2023-03-26","2023-04-01","ON","Brant County Health Unit",41,25.510045358105,160721
"2023-04-02","2023-04-08","ON","Brant County Health Unit",14,8.7107471954505,160721
"2023-04-09","2023-04-15","ON","Brant County Health Unit",17,10.5773358801899,160721
"2023-04-16","2023-04-22","ON","Brant County Health Unit",15,9.33294342369697,160721
"2023-04-23","2023-04-29","ON","Brant County Health Unit",31,19.2880830756404,160721
"2023-04-30","2023-05-06","ON","Brant County Health Unit",13,8.08855096720404,160721
"2023-05-07","2023-05-13","ON","Brant County Health Unit",12,7.46635473895757,160721
"2023-05-14","2023-05-20","ON","Brant County Health Unit",6,3.73317736947879,160721
"2023-05-21","2023-05-27","ON","Brant County Health Unit",9,5.59976605421818,160721
"2023-05-28","2023-06-03","ON","Brant County Health Unit",5,3.11098114123232,160721
"2023-06-04","2023-06-10","ON","Brant County Health Unit",1,0.622196228246464,160721
"2023-06-11","2023-06-17","ON","Brant County Health Unit",6,3.73317736947879,160721
"2023-06-18","2023-06-24","ON","Brant County Health Unit",3,1.86658868473939,160721
"2023-06-25","2023-07-01","ON","Brant County Health Unit",4,2.48878491298586,160721
"2023-07-02","2023-07-08","ON","Brant County Health Unit",2,1.24439245649293,160721
"2023-07-09","2023-07-15","ON","Brant County Health Unit",0,0,160721
"2023-07-16","2023-07-22","ON","Brant County Health Unit",1,0.622196228246464,160721
"2023-07-23","2023-07-29","ON","Brant County Health Unit",1,0.622196228246464,160721
"2023-07-30","2023-08-05","ON","Brant County Health Unit",1,0.622196228246464,160721
"2023-08-06","2023-08-12","ON","Brant County Health Unit",4,2.48878491298586,160721
"2023-08-13","2023-08-19","ON","Brant County Health Unit",11,6.84415851071111,160721
"2023-08-20","2023-08-26","ON","Brant County Health Unit",38,23.6434566733656,160721
"2023-08-27","2023-09-02","ON","Brant County Health Unit",37,23.0212604451192,160721
"2023-09-03","2023-09-09","ON","Brant County Health Unit",15,9.33294342369697,160721
"2023-09-10","2023-09-16","ON","Brant County Health Unit",13,8.08855096720404,160721
"2023-09-17","2023-09-23","ON","Brant County Health Unit",36,22.3990642168727,160721
